CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Code,RFM_Total,Segment,FirstPurchaseDate,LastPurchaseDate,UnitsPurchased,ActiveLifespanDays,AverageOrderValue
15509,381,1,166.51,2,1,1,211,4,Hibernating,2010-11-24 14:48:00,2010-11-24 14:48:00,72,0,166.51
15510,331,1,250,2,1,1,211,4,Hibernating,2011-01-13 12:10:00,2011-01-13 12:10:00,2,0,250
15511,12,5,909.23,5,4,3,543,12,Loyal Customers,2011-09-15 15:05:00,2011-11-28 09:43:00,271,74,181.846
15512,156,4,331.58,3,3,2,332,8,Need Attention,2010-02-01 13:23:00,2011-07-07 10:20:00,235,521,82.895
15513,34,35,26437.05,4,5,5,455,14,Champions,2010-01-13 14:59:00,2011-11-06 14:36:00,10477,662,755.344285714
15514,13,18,6594.77,5,5,5,555,15,Champions,2009-12-04 16:37:00,2011-11-27 14:40:00,4228,723,366.376111111
15515,388,1,171.81,2,1,1,211,4,Hibernating,2010-11-17 13:39:00,2010-11-17 13:39:00,131,0,171.81
15516,45,3,62.43,4,3,1,431,8,Potential Loyalists,2011-10-24 11:33:00,2011-10-26 10:51:00,27,2,20.81
15517,234,1,267.03,2,1,1,211,4,Hibernating,2011-04-20 14:02:00,2011-04-20 14:02:00,293,0,267.03
15518,65,15,4218.94,3,5,5,355,13,Loyal Customers,2009-12-20 12:21:00,2011-10-06 13:05:00,2823,655,281.262666667
15519,384,2,344.61,2,2,2,222,6,Hibernating,2010-09-19 13:57:00,2010-11-21 14:35:00,116,63,172.305
15520,2,1,343.5,5,1,2,512,8,New Customers,2011-12-08 10:58:00,2011-12-08 10:58:00,314,0,343.5
15521,41,16,7096.09,4,5,5,455,14,Champions,2010-01-05 10:19:00,2011-10-30 13:42:00,4513,663,443.505625
15522,33,2,398.84,4,2,2,422,8,Potential Loyalists,2011-09-13 12:26:00,2011-11-07 11:26:00,573,55,199.42
15523,85,16,17359.99,3,5,5,355,13,Loyal Customers,2009-12-02 15:16:00,2011-09-16 16:29:00,15873,653,1084.999375
15524,25,2,591.4,4,2,2,422,8,Potential Loyalists,2010-04-12 09:19:00,2011-11-15 12:09:00,28,582,295.7
15525,3,4,979.27,5,3,3,533,11,Potential Loyalists,2010-11-22 12:10:00,2011-12-07 14:43:00,554,380,244.8175
15526,34,2,148.44,4,2,1,421,7,Potential Loyalists,2011-11-06 15:01:00,2011-11-06 15:04:00,24,0,74.22
15527,19,23,5574.79,5,5,5,555,15,Champions,2009-12-15 17:31:00,2011-11-21 12:17:00,2221,706,242.382173913
15528,255,1,229.33,2,1,1,211,4,Hibernating,2011-03-30 16:14:00,2011-03-30 16:14:00,123,0,229.33
15529,23,12,4813.74,4,5,5,455,14,Champions,2010-11-10 14:26:00,2011-11-17 11:29:00,4311,372,401.145
15530,22,5,1813.72,4,4,4,444,12,Champions,2010-07-15 11:10:00,2011-11-18 12:25:00,1340,491,362.744
15531,9,2,2007.44,5,2,4,524,11,Potential Loyalists,2011-11-09 17:47:00,2011-12-01 18:43:00,1105,22,1003.72
15532,26,10,3750.25,4,5,5,455,14,Champions,2010-06-08 14:52:00,2011-11-14 14:51:00,1340,524,375.025
15533,20,3,807.57,5,3,3,533,11,Potential Loyalists,2011-09-11 15:41:00,2011-11-20 15:35:00,289,70,269.19
15534,726,1,162.25,1,1,1,111,3,Lost,2009-12-14 12:48:00,2009-12-14 12:48:00,63,0,162.25
15535,174,6,1087.82,3,4,3,343,10,Loyal Customers,2010-09-16 20:04:00,2011-06-19 16:02:00,323,276,181.303333333
15536,410,1,259.09,1,1,1,111,3,Lost,2010-10-26 16:31:00,2010-10-26 16:31:00,242,0,259.09
15537,164,1,110.92,3,1,1,311,5,Need Attention,2011-06-29 13:10:00,2011-06-29 13:10:00,29,0,110.92
15538,538,6,3358.4,1,4,5,145,10,At Risk,2010-02-14 12:38:00,2010-06-20 10:49:00,1016,126,559.733333333
15539,8,1,538.46,5,1,2,512,8,New Customers,2011-12-02 13:36:00,2011-12-02 13:36:00,410,0,538.46
15540,12,2,460.68,5,2,2,522,9,Potential Loyalists,2010-11-29 11:10:00,2011-11-28 13:51:00,444,364,230.34
15541,115,1,85.13,3,1,1,311,5,Need Attention,2011-08-17 14:58:00,2011-08-17 14:58:00,49,0,85.13
15542,513,3,918.45,1,3,3,133,7,At Risk,2009-12-02 11:53:00,2010-07-15 13:32:00,469,225,306.15
15543,289,2,242.84,2,2,1,221,5,Hibernating,2010-09-06 11:28:00,2011-02-24 15:26:00,169,171,121.42
15544,10,20,7807.89,5,5,5,555,15,Champions,2010-01-28 14:39:00,2011-11-30 16:43:00,6745,671,390.3945
15545,55,2,292.72,4,2,2,422,8,Potential Loyalists,2010-12-03 17:28:00,2011-10-16 13:24:00,163,317,146.36
15546,607,2,1079.1,1,2,3,123,6,Lost,2010-04-12 11:45:00,2010-04-12 11:51:00,198,0,539.55
15547,8,26,10099.99,5,5,5,555,15,Champions,2009-12-06 13:40:00,2011-12-02 12:52:00,7335,726,388.461153846
15548,596,1,158.09,1,1,1,111,3,Lost,2010-04-23 12:20:00,2010-04-23 12:20:00,64,0,158.09
15549,78,8,2342.21,3,4,4,344,11,Loyal Customers,2010-01-11 13:16:00,2011-09-23 16:22:00,937,620,292.77625
15550,5,12,2218.8,5,5,4,554,14,Champions,2009-12-03 15:15:00,2011-12-05 15:38:00,1144,732,184.9
15551,37,7,1710.08,4,4,4,444,12,Champions,2010-06-07 15:05:00,2011-11-03 12:37:00,814,514,244.297142857
15552,218,2,252.52,2,2,1,221,5,Hibernating,2010-03-26 16:17:00,2011-05-06 14:47:00,166,406,126.26
15553,61,1,437.23,3,1,2,312,6,Need Attention,2011-10-10 14:02:00,2011-10-10 14:02:00,451,0,437.23
15554,278,1,217.2,2,1,1,211,4,Hibernating,2011-03-07 09:00:00,2011-03-07 09:00:00,74,0,217.2
15555,13,36,11283.44,5,5,5,555,15,Champions,2009-12-06 11:58:00,2011-11-27 16:19:00,8485,721,313.428888889
15556,25,1,279.77,4,1,1,411,6,Promising,2011-11-15 16:08:00,2011-11-15 16:08:00,236,0,279.77
15557,29,1,473.65,4,1,2,412,7,Promising,2011-11-11 12:46:00,2011-11-11 12:46:00,219,0,473.65
15558,640,1,214.13,1,1,1,111,3,Lost,2010-03-10 15:25:00,2010-03-10 15:25:00,86,0,214.13
15559,569,1,1109.4,1,1,3,113,5,Lost,2010-05-20 14:06:00,2010-05-20 14:06:00,526,0,1109.4
15560,398,2,153.52,2,2,1,221,5,Hibernating,2010-11-07 10:14:00,2010-11-07 10:15:00,72,0,76.76
15561,12,8,1934.39,5,4,4,544,13,Champions,2010-02-14 12:22:00,2011-11-28 11:07:00,1334,652,241.79875
15562,352,3,673.38,2,3,3,233,8,At Risk,2009-12-13 15:17:00,2010-12-23 09:55:00,561,375,224.46
15563,23,6,2828,4,4,4,444,12,Champions,2010-01-28 11:36:00,2011-11-17 12:59:00,2959,658,471.333333333
15564,464,2,70.74,1,2,1,121,4,Lost,2010-02-01 15:58:00,2010-09-02 15:52:00,42,213,35.37
15565,51,2,173.16,4,2,1,421,7,Potential Loyalists,2011-09-30 10:44:00,2011-10-20 14:33:00,60,20,86.58
15566,393,2,227.87,2,2,1,221,5,Hibernating,2009-12-15 14:53:00,2010-11-12 12:11:00,153,332,113.935
15567,19,1,186.01,5,1,1,511,7,New Customers,2011-11-21 10:48:00,2011-11-21 10:48:00,223,0,186.01
15568,3,3,758.29,5,3,3,533,11,Potential Loyalists,2011-09-27 14:37:00,2011-12-07 11:27:00,461,71,252.763333333
15569,104,10,3586.35,3,5,5,355,13,Loyal Customers,2010-02-28 10:55:00,2011-08-28 10:15:00,1736,546,358.635
15570,8,25,8793.39,5,5,5,555,15,Champions,2010-03-28 14:04:00,2011-12-02 14:47:00,4114,614,351.7356
15571,12,14,4051.63,5,5,5,555,15,Champions,2009-12-06 12:10:00,2011-11-28 10:02:00,2506,722,289.402142857
15572,5,10,4068.67,5,5,5,555,15,Champions,2010-04-14 14:38:00,2011-12-05 10:09:00,2148,600,406.867
15573,32,5,1199.23,4,4,3,443,11,Loyal Customers,2009-12-10 14:19:00,2011-11-08 11:38:00,779,698,239.846
15574,178,6,1143.05,3,4,3,343,10,Loyal Customers,2010-09-01 14:37:00,2011-06-15 12:01:00,773,287,190.508333333
15575,620,1,30.1,1,1,1,111,3,Lost,2010-03-30 12:50:00,2010-03-30 12:50:00,6,0,30.1
15576,38,1,940.67,4,1,3,413,8,Promising,2011-11-02 12:03:00,2011-11-02 12:03:00,404,0,940.67
15577,152,5,397.98,3,4,2,342,9,Loyal Customers,2009-12-13 16:17:00,2011-07-11 17:03:00,121,575,79.596
15578,163,1,127.1,3,1,1,311,5,Need Attention,2011-06-30 13:03:00,2011-06-30 13:03:00,52,0,127.1
15579,69,5,1302.5,3,4,4,344,11,Loyal Customers,2010-10-03 14:37:00,2011-10-02 12:45:00,723,364,260.5
15580,377,8,1381.19,2,4,4,244,10,At Risk,2010-02-07 11:21:00,2010-11-28 11:00:00,959,294,172.64875
15581,157,34,4547.01,3,5,5,355,13,Loyal Customers,2009-12-02 12:19:00,2011-07-06 14:04:00,3037,581,133.735588235
15582,25,3,682.91,4,3,3,433,10,Potential Loyalists,2011-05-03 13:36:00,2011-11-15 09:55:00,453,196,227.636666667
15583,377,1,107.86,2,1,1,211,4,Hibernating,2010-11-28 15:04:00,2010-11-28 15:04:00,63,0,107.86
15584,24,6,1277.5,4,4,4,444,12,Champions,2010-02-07 12:16:00,2011-11-16 10:55:00,487,647,212.916666667
15585,177,1,455.3,3,1,2,312,6,Need Attention,2011-06-16 08:38:00,2011-06-16 08:38:00,320,0,455.3
15586,593,3,1139.1,1,3,3,133,7,At Risk,2010-01-08 10:02:00,2010-04-26 11:00:00,1338,108,379.7
15587,51,7,1522.08,4,4,4,444,12,Champions,2010-08-05 08:44:00,2011-10-20 13:37:00,528,441,217.44
15588,678,1,579.6,1,1,2,112,4,Lost,2010-01-31 12:19:00,2010-01-31 12:19:00,96,0,579.6
15589,256,3,478.53,2,3,2,232,7,At Risk,2011-02-02 10:46:00,2011-03-29 09:54:00,243,55,159.51
15590,383,5,1496.6,2,4,4,244,10,At Risk,2010-04-12 10:09:00,2010-11-22 14:49:00,832,224,299.32
15591,583,3,217.9,1,3,1,131,5,At Risk,2010-02-04 09:20:00,2010-05-06 09:23:00,58,91,72.6333333333
15592,47,1,388.58,4,1,2,412,7,Promising,2011-10-24 08:59:00,2011-10-24 08:59:00,354,0,388.58
15593,71,1,199.8,3,1,1,311,5,Need Attention,2011-09-30 11:46:00,2011-09-30 11:46:00,60,0,199.8
15594,16,5,1771.78,5,4,4,544,13,Champions,2011-04-19 10:08:00,2011-11-24 08:53:00,983,219,354.356
15595,488,1,357.6,1,1,2,112,4,Lost,2010-08-09 12:27:00,2010-08-09 12:27:00,144,0,357.6
15596,101,9,2727.72,3,5,4,354,12,Loyal Customers,2010-07-28 11:46:00,2011-08-31 10:55:00,1208,399,303.08
15597,36,2,563.37,4,2,2,422,8,Potential Loyalists,2010-05-13 13:10:00,2011-11-04 13:26:00,393,540,281.685
15598,54,2,548.02,4,2,2,422,8,Potential Loyalists,2010-10-08 09:20:00,2011-10-17 16:04:00,404,374,274.01
15599,27,3,1250.06,4,3,4,434,11,Potential Loyalists,2010-09-20 10:15:00,2011-11-13 11:44:00,1098,419,416.686666667
15600,429,4,1199.31,1,3,3,133,7,At Risk,2010-04-25 11:50:00,2010-10-07 14:30:00,657,165,299.8275
15601,12,30,14191.74,5,5,5,555,15,Champions,2009-12-01 14:53:00,2011-11-28 15:15:00,10395,727,473.058
15602,9,16,3137.96,5,5,5,555,15,Champions,2009-12-02 09:35:00,2011-12-01 14:14:00,2292,729,196.1225
15603,79,2,88.48,3,2,1,321,6,Need Attention,2010-03-01 16:02:00,2011-09-22 10:04:00,128,570,44.24
15604,53,1,216.39,4,1,1,411,6,Promising,2011-10-18 14:47:00,2011-10-18 14:47:00,159,0,216.39
15605,37,9,1741.95,4,5,4,454,13,Champions,2010-01-14 14:03:00,2011-11-03 14:17:00,641,658,193.55
15606,62,17,5230.99,3,5,5,355,13,Loyal Customers,2010-03-02 14:48:00,2011-10-09 15:47:00,1615,586,307.705294118
15607,337,9,1708.97,2,5,4,254,11,At Risk,2010-01-08 12:16:00,2011-01-07 12:44:00,1470,364,189.885555556
15608,29,5,1785.98,4,4,4,444,12,Champions,2010-10-20 10:10:00,2011-11-11 13:20:00,1262,387,357.196
15609,185,1,298.48,3,1,2,312,6,Need Attention,2011-06-08 13:00:00,2011-06-08 13:00:00,148,0,298.48
15610,52,1,112.46,4,1,1,411,6,Promising,2011-10-19 10:36:00,2011-10-19 10:36:00,66,0,112.46
15611,10,24,2976.28,5,5,5,555,15,Champions,2010-01-25 14:50:00,2011-11-30 12:36:00,745,674,124.011666667
15612,37,2,195.15,4,2,1,421,7,Potential Loyalists,2011-10-09 12:49:00,2011-11-03 14:52:00,52,25,97.575
15613,611,1,433.72,1,1,2,112,4,Lost,2010-04-08 12:51:00,2010-04-08 12:51:00,700,0,433.72
15614,438,4,3147.36,1,3,5,135,9,At Risk,2010-03-23 11:13:00,2010-09-28 10:46:00,1632,189,786.84
15615,11,47,21373.97,5,5,5,555,15,Champions,2009-12-02 15:28:00,2011-11-29 14:42:00,12090,727,454.765319149
15616,439,1,317.11,1,1,2,112,4,Lost,2010-09-27 13:10:00,2010-09-27 13:10:00,137,0,317.11
15617,397,3,828.55,2,3,3,233,8,At Risk,2010-07-20 13:16:00,2010-11-08 16:07:00,485,111,276.183333333
15618,33,4,776.851,4,3,3,433,10,Potential Loyalists,2011-07-26 10:13:00,2011-11-07 08:34:00,454,104,194.21275
15619,11,1,336.4,5,1,2,512,8,New Customers,2011-11-29 08:14:00,2011-11-29 08:14:00,136,0,336.4
15620,57,4,1942.36,4,3,4,434,11,Potential Loyalists,2010-10-26 11:32:00,2011-10-14 12:41:00,1249,353,485.59
15621,5,4,1293.03,5,3,4,534,12,Potential Loyalists,2011-11-18 11:49:00,2011-12-05 14:01:00,501,17,323.2575
15622,44,17,7852.61,4,5,5,455,14,Champions,2010-03-04 10:29:00,2011-10-27 16:44:00,4091,602,461.918235294
15623,142,8,2437.05,3,4,4,344,11,Loyal Customers,2009-12-10 14:46:00,2011-07-21 17:26:00,1087,588,304.63125
15624,117,4,588.13,3,3,2,332,8,Need Attention,2011-03-28 13:32:00,2011-08-15 11:38:00,357,140,147.0325
15625,104,9,3236.4,3,5,5,355,13,Loyal Customers,2010-06-15 15:23:00,2011-08-28 10:21:00,3020,439,359.6
15626,75,3,1067.52,3,3,3,333,9,Promising,2010-10-14 17:16:00,2011-09-26 10:03:00,1138,347,355.84
15627,458,2,566.9,1,2,2,122,5,Lost,2010-07-05 11:56:00,2010-09-08 14:14:00,344,65,283.45
15628,5,17,5333.08,5,5,5,555,15,Champions,2009-12-13 13:39:00,2011-12-05 10:24:00,3569,722,313.710588235
15629,451,4,2240.9,1,3,4,134,8,At Risk,2010-06-25 11:39:00,2010-09-15 13:46:00,1518,82,560.225
15630,46,3,1481.4,4,3,4,434,11,Potential Loyalists,2010-03-05 14:30:00,2011-10-25 15:36:00,987,599,493.8
15631,643,1,596.67,1,1,2,112,4,Lost,2010-03-07 14:52:00,2010-03-07 14:52:00,525,0,596.67
15632,16,8,3285.31,5,4,5,545,14,Champions,2011-03-10 08:29:00,2011-11-24 09:51:00,2109,259,410.66375
15633,510,13,4352.46,1,5,5,155,11,At Risk,2009-12-08 17:51:00,2010-07-18 13:54:00,2058,222,334.804615385
15634,18,2,554.65,5,2,2,522,9,Potential Loyalists,2010-11-21 15:30:00,2011-11-22 16:28:00,227,366,277.325
15635,396,1,100.35,2,1,1,211,4,Hibernating,2010-11-09 08:58:00,2010-11-09 08:58:00,5,0,100.35
15636,90,4,1444.58,3,3,4,334,10,Promising,2010-05-19 11:37:00,2011-09-11 11:17:00,560,480,361.145
15637,53,5,797.59,4,4,3,443,11,Loyal Customers,2009-12-15 17:54:00,2011-10-18 08:28:00,651,672,159.518
15638,379,6,2265.2,2,4,4,244,10,At Risk,2010-04-08 14:37:00,2010-11-26 11:52:00,1134,232,377.533333333
15639,135,3,1065.08,3,3,3,333,9,Promising,2010-04-13 13:11:00,2011-07-28 14:30:00,849,471,355.026666667
15640,5,29,23589.06,5,5,5,555,15,Champions,2009-12-14 16:36:00,2011-12-05 14:35:00,12186,721,813.415862069
15641,106,12,5345.55,3,5,5,355,13,Loyal Customers,2009-12-06 15:31:00,2011-08-26 14:04:00,4422,628,445.4625
15642,730,1,105.78,1,1,1,111,3,Lost,2009-12-10 11:51:00,2009-12-10 11:51:00,270,0,105.78
15643,192,3,664,2,3,3,233,8,At Risk,2011-03-02 14:34:00,2011-06-01 07:38:00,246,91,221.333333333
15644,167,4,813,3,3,3,333,9,Promising,2011-03-23 15:37:00,2011-06-26 14:54:00,557,95,203.25
15645,19,3,1054.75,5,3,3,533,11,Potential Loyalists,2010-10-10 12:51:00,2011-11-21 11:55:00,395,407,351.583333333
15646,158,5,784.81,3,4,3,343,10,Loyal Customers,2010-10-25 13:06:00,2011-07-05 09:53:00,821,253,156.962
15647,416,1,169,1,1,1,111,3,Lost,2010-10-20 15:09:00,2010-10-20 15:09:00,124,0,169
15648,205,2,657.35,2,2,3,223,7,Hibernating,2011-03-17 18:59:00,2011-05-19 15:53:00,221,63,328.675
15649,337,4,1660.35,2,3,4,234,9,At Risk,2010-11-17 16:22:00,2011-01-07 13:34:00,365,51,415.0875
15650,522,2,553.88,1,2,2,122,5,Lost,2010-03-21 11:46:00,2010-07-06 10:41:00,210,107,276.94
15651,37,5,1259.06,4,4,4,444,12,Champions,2010-04-22 13:26:00,2011-11-03 08:41:00,871,560,251.812
15652,92,5,1420.34,3,4,4,344,11,Loyal Customers,2010-08-11 16:58:00,2011-09-09 14:22:00,659,394,284.068
15653,93,2,877.44,3,2,3,323,8,Promising,2011-08-16 09:50:00,2011-09-08 10:49:00,1200,23,438.72
15654,10,2,922.53,5,2,3,523,10,Potential Loyalists,2011-11-13 15:15:00,2011-11-30 13:08:00,475,17,461.265
15655,244,1,560.67,2,1,2,212,5,Hibernating,2011-04-10 15:25:00,2011-04-10 15:25:00,324,0,560.67
15656,46,4,748.5,4,3,3,433,10,Potential Loyalists,2011-02-28 15:32:00,2011-10-25 14:56:00,343,239,187.125
15657,23,1,30,4,1,1,411,6,Promising,2011-11-17 12:19:00,2011-11-17 12:19:00,24,0,30
15658,191,8,2117.27,2,4,4,244,10,At Risk,2009-12-03 11:19:00,2011-06-02 15:22:00,627,546,264.65875
15659,44,3,532.49,4,3,2,432,9,Potential Loyalists,2010-02-24 13:32:00,2011-10-27 09:23:00,161,610,177.496666667
15660,26,15,2603.69,4,5,4,454,13,Champions,2010-02-05 16:01:00,2011-11-14 16:58:00,1783,647,173.579333333
15661,318,8,1215.95,2,4,4,244,10,At Risk,2010-05-10 07:59:00,2011-01-26 13:56:00,779,261,151.99375
15662,662,2,283.73,1,2,1,121,4,Lost,2009-12-01 13:49:00,2010-02-16 16:47:00,145,77,141.865
15663,107,1,138.14,3,1,1,311,5,Need Attention,2011-08-25 15:50:00,2011-08-25 15:50:00,106,0,138.14
15664,51,4,1231.53,4,3,4,434,11,Potential Loyalists,2010-02-28 12:50:00,2011-10-20 10:57:00,524,599,307.8825
15665,169,5,4015.12,3,4,5,345,12,Loyal Customers,2010-03-14 15:07:00,2011-06-24 14:57:00,2794,467,803.024
15666,473,2,632.94,1,2,3,123,6,Lost,2010-08-01 15:41:00,2010-08-24 16:14:00,469,23,316.47
15667,40,1,301.32,4,1,2,412,7,Promising,2011-10-31 10:56:00,2011-10-31 10:56:00,240,0,301.32
15668,218,1,76.32,2,1,1,211,4,Hibernating,2011-05-06 10:39:00,2011-05-06 10:39:00,72,0,76.32
15669,41,4,684.34,4,3,3,433,10,Potential Loyalists,2011-03-21 09:13:00,2011-10-30 16:03:00,342,223,171.085
15670,297,2,325.2,2,2,2,222,6,Hibernating,2010-06-01 15:34:00,2011-02-16 10:50:00,132,260,162.6
15671,19,7,2657.13,5,4,4,544,13,Champions,2011-03-14 09:37:00,2011-11-21 12:43:00,1699,252,379.59
15672,726,1,45.3,1,1,1,111,3,Lost,2009-12-14 16:52:00,2009-12-14 16:52:00,10,0,45.3
15673,89,9,6414.79,3,5,5,355,13,Loyal Customers,2010-02-22 14:28:00,2011-09-12 16:12:00,3361,567,712.754444444
15674,74,12,6613.52,3,5,5,355,13,Loyal Customers,2009-12-08 17:08:00,2011-09-27 15:17:00,3647,658,551.126666667
15675,82,4,542.04,3,3,2,332,8,Need Attention,2010-10-31 14:14:00,2011-09-19 13:48:00,624,323,135.51
15676,19,3,3435.76,5,3,5,535,13,Potential Loyalists,2011-03-01 10:19:00,2011-11-21 12:40:00,2252,265,1145.25333333
15677,50,3,1305.63,4,3,4,434,11,Potential Loyalists,2010-09-02 12:08:00,2011-10-21 15:36:00,675,414,435.21
15678,53,3,1893.89,4,3,4,434,11,Potential Loyalists,2010-07-05 12:49:00,2011-10-18 09:25:00,1067,470,631.296666667
15679,25,4,781.28,4,3,3,433,10,Potential Loyalists,2011-06-10 08:24:00,2011-11-15 16:19:00,1170,158,195.32
15680,10,10,4028.69,5,5,5,555,15,Champions,2009-12-02 12:15:00,2011-11-30 13:46:00,2743,728,402.869
15681,26,14,2989.7,4,5,5,455,14,Champions,2010-05-24 14:18:00,2011-11-14 16:30:00,1392,539,213.55
15682,600,2,318.24,1,2,2,122,5,Lost,2010-01-21 14:37:00,2010-04-19 15:30:00,222,88,159.12
15683,118,2,524.54,3,2,2,322,7,Need Attention,2010-08-23 12:01:00,2011-08-14 12:56:00,332,356,262.27
15684,548,3,173.95,1,3,1,131,5,At Risk,2009-12-04 16:13:00,2010-06-10 18:51:00,77,188,57.9833333333
15685,451,1,55.98,1,1,1,111,3,Lost,2010-09-15 13:43:00,2010-09-15 13:43:00,36,0,55.98
15686,421,1,90,1,1,1,111,3,Lost,2010-10-15 13:50:00,2010-10-15 13:50:00,72,0,90
15687,9,9,2993.1,5,5,5,555,15,Champions,2011-01-13 15:13:00,2011-12-01 08:33:00,1310,322,332.566666667
15688,419,1,190.57,1,1,1,111,3,Lost,2010-10-17 12:06:00,2010-10-17 12:06:00,95,0,190.57
15689,120,3,521.03,3,3,2,332,8,Need Attention,2010-04-01 09:53:00,2011-08-12 09:37:00,207,498,173.676666667
15690,5,2,239.76,5,2,1,521,8,Potential Loyalists,2011-08-31 11:40:00,2011-12-05 15:59:00,408,96,119.88
15691,253,4,571.3,2,3,2,232,7,At Risk,2009-12-06 16:01:00,2011-04-01 15:13:00,212,481,142.825
15692,29,1,191.04,4,1,1,411,6,Promising,2011-11-11 14:12:00,2011-11-11 14:12:00,138,0,191.04
15693,660,1,37.5,1,1,1,111,3,Lost,2010-02-18 14:37:00,2010-02-18 14:37:00,30,0,37.5
15694,1,23,9963.48,5,5,5,555,15,Champions,2009-12-07 15:43:00,2011-12-09 09:44:00,2466,732,433.194782609
15695,267,4,1131.04,2,3,3,233,8,At Risk,2010-01-27 10:56:00,2011-03-18 08:32:00,484,415,282.76
15696,34,13,3906.57,4,5,5,455,14,Champions,2010-01-24 14:36:00,2011-11-06 14:02:00,1399,651,300.505384615
15697,690,1,246.75,1,1,1,111,3,Lost,2010-01-19 09:10:00,2010-01-19 09:10:00,127,0,246.75
15698,625,1,46.2,1,1,1,111,3,Lost,2010-03-25 17:38:00,2010-03-25 17:38:00,60,0,46.2
15699,18,1,309.65,5,1,2,512,8,New Customers,2011-11-22 08:26:00,2011-11-22 08:26:00,113,0,309.65
15700,173,2,696.68,3,2,3,323,8,Promising,2011-06-19 15:36:00,2011-06-20 16:53:00,357,1,348.34
15701,3,4,1542.14,5,3,4,534,12,Potential Loyalists,2011-08-21 12:36:00,2011-12-07 14:39:00,923,108,385.535
15702,477,1,112.57,1,1,1,111,3,Lost,2010-08-20 14:50:00,2010-08-20 14:50:00,102,0,112.57
15703,265,1,211.5,2,1,1,211,4,Hibernating,2011-03-20 10:51:00,2011-03-20 10:51:00,66,0,211.5
15704,141,6,3817.96,3,4,5,345,12,Loyal Customers,2010-05-05 14:51:00,2011-07-22 13:35:00,1723,443,636.326666667
15705,202,1,143.1,2,1,1,211,4,Hibernating,2011-05-22 15:37:00,2011-05-22 15:37:00,62,0,143.1
15706,64,4,1060.56,3,3,3,333,9,Promising,2011-08-15 14:32:00,2011-10-07 10:09:00,321,53,265.14
15707,36,4,945.58,4,3,3,433,10,Potential Loyalists,2011-09-14 14:19:00,2011-11-04 14:35:00,605,51,236.395
15708,41,9,4028.04,4,5,5,455,14,Champions,2010-10-10 11:33:00,2011-10-30 10:54:00,1517,385,447.56
15709,284,2,327.85,2,2,2,222,6,Hibernating,2010-04-29 18:31:00,2011-03-01 10:38:00,169,306,163.925
15710,418,1,898.87,1,1,3,113,5,Lost,2010-10-18 17:05:00,2010-10-18 17:05:00,641,0,898.87
15711,557,2,420.25,1,2,2,122,5,Lost,2010-01-24 12:13:00,2010-06-01 12:14:00,199,128,210.125
15712,10,12,3472.41,5,5,5,555,15,Champions,2009-12-01 11:17:00,2011-11-30 14:09:00,1277,729,289.3675
15713,144,4,839.64,3,3,3,333,9,Promising,2009-12-16 09:41:00,2011-07-19 13:34:00,451,580,209.91
15714,12,5,784.81,5,4,3,543,12,Loyal Customers,2010-06-02 12:08:00,2011-11-28 11:26:00,362,544,156.962
15715,556,5,658.02,1,4,3,143,8,At Risk,2010-03-30 12:17:00,2010-06-02 09:56:00,246,64,131.604
15716,146,11,2507.19,3,5,4,354,12,Loyal Customers,2009-12-07 12:42:00,2011-07-17 11:59:00,1380,587,227.926363636
15717,235,5,607,2,4,3,243,9,At Risk,2010-04-26 10:41:00,2011-04-19 13:21:00,224,358,121.4
15718,541,1,293.79,1,1,2,112,4,Lost,2010-06-17 16:20:00,2010-06-17 16:20:00,95,0,293.79
15719,33,31,10221.41,4,5,5,455,14,Champions,2009-12-01 12:47:00,2011-11-07 12:29:00,5367,706,329.722903226
15720,25,2,741.92,4,2,3,423,9,Potential Loyalists,2010-06-07 15:40:00,2011-11-15 14:48:00,329,526,370.96
15721,12,1,507.08,5,1,2,512,8,New Customers,2011-11-28 12:14:00,2011-11-28 12:14:00,409,0,507.08
15722,36,11,5258.1,4,5,5,455,14,Champions,2010-03-09 15:05:00,2011-11-04 11:43:00,2283,605,478.009090909
15723,365,4,947.65,2,3,3,233,8,At Risk,2010-05-14 12:55:00,2010-12-10 11:12:00,444,210,236.9125
15724,202,3,310.85,2,3,2,232,7,At Risk,2010-11-04 10:22:00,2011-05-22 14:40:00,117,199,103.616666667
15725,16,1,415.25,5,1,2,512,8,New Customers,2011-11-24 14:51:00,2011-11-24 14:51:00,221,0,415.25
15726,391,1,321.91,2,1,2,212,5,Hibernating,2010-11-14 16:12:00,2010-11-14 16:12:00,123,0,321.91
15727,17,15,9445.51,5,5,5,555,15,Champions,2010-01-24 12:12:00,2011-11-23 12:36:00,5942,668,629.700666667
15728,380,2,544.6,2,2,2,222,6,Hibernating,2010-09-21 14:46:00,2010-11-25 10:39:00,132,65,272.3
15729,213,3,192.55,2,3,1,231,6,At Risk,2010-11-01 13:44:00,2011-05-11 12:36:00,47,191,64.1833333333
15730,66,5,1726.58,3,4,4,344,11,Loyal Customers,2010-10-04 14:15:00,2011-10-05 12:31:00,1061,366,345.316
15731,554,1,125.3,1,1,1,111,3,Lost,2010-06-04 10:10:00,2010-06-04 10:10:00,122,0,125.3
15732,213,10,1543.97,2,5,4,254,11,At Risk,2010-02-04 10:10:00,2011-05-11 14:24:00,1264,461,154.397
